Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
DOXORUBICIN_GELDANAMYCIN_VCAP,DOXORUBICIN,GELDANAMYCIN,7,9.038323628,8,2,1
DOXORUBICIN_GELDANAMYCIN_ZR751,DOXORUBICIN,GELDANAMYCIN,6,-5.531905167,8,2,0
DOXORUBICIN_LAPATINIB_A2058,DOXORUBICIN,LAPATINIB,9,6.131999815,8,1,1
DOXORUBICIN_LAPATINIB_A2780,DOXORUBICIN,LAPATINIB,27,9.197786316,8,1,1
DOXORUBICIN_LAPATINIB_A375,DOXORUBICIN,LAPATINIB,20,0.073426116,8,1,1
DOXORUBICIN_LAPATINIB_CAOV3,DOXORUBICIN,LAPATINIB,14,15.34282083,8,1,1
DOXORUBICIN_LAPATINIB_DLD1,DOXORUBICIN,LAPATINIB,23,18.10752479,8,1,1
DOXORUBICIN_LAPATINIB_ES2,DOXORUBICIN,LAPATINIB,3,5.681725257,8,1,1
DOXORUBICIN_LAPATINIB_HCT116,DOXORUBICIN,LAPATINIB,28,15.6821391,8,1,1
DOXORUBICIN_LAPATINIB_HT144,DOXORUBICIN,LAPATINIB,5,16.90605619,8,1,1
DOXORUBICIN_LAPATINIB_HT29,DOXORUBICIN,LAPATINIB,0,-3.708763509,8,1,0
DOXORUBICIN_LAPATINIB_KPL1,DOXORUBICIN,LAPATINIB,21,0.146400657,8,1,1
DOXORUBICIN_LAPATINIB_LOVO,DOXORUBICIN,LAPATINIB,13,27.36484932,8,1,1
DOXORUBICIN_LAPATINIB_MDAMB436,DOXORUBICIN,LAPATINIB,16,-6.329957799,8,1,0
DOXORUBICIN_LAPATINIB_NCIH1650,DOXORUBICIN,LAPATINIB,15,8.466612469,8,1,1
DOXORUBICIN_LAPATINIB_NCIH2122,DOXORUBICIN,LAPATINIB,24,5.726835919,8,1,1
DOXORUBICIN_LAPATINIB_NCIH23,DOXORUBICIN,LAPATINIB,12,12.68106737,8,1,1
DOXORUBICIN_LAPATINIB_NCIH460,DOXORUBICIN,LAPATINIB,17,7.191952438,8,1,1
DOXORUBICIN_LAPATINIB_NCIH520,DOXORUBICIN,LAPATINIB,4,-18.33191573,8,1,0
DOXORUBICIN_LAPATINIB_OV90,DOXORUBICIN,LAPATINIB,8,-19.34729439,8,1,0
DOXORUBICIN_LAPATINIB_RKO,DOXORUBICIN,LAPATINIB,2,12.94299615,8,1,1
DOXORUBICIN_LAPATINIB_RPMI7951,DOXORUBICIN,LAPATINIB,1,3.984878083,8,1,1
DOXORUBICIN_LAPATINIB_SKMEL30,DOXORUBICIN,LAPATINIB,25,2.569970236,8,1,1
DOXORUBICIN_LAPATINIB_SKMES1,DOXORUBICIN,LAPATINIB,22,4.299926769,8,1,1
DOXORUBICIN_LAPATINIB_SKOV3,DOXORUBICIN,LAPATINIB,26,4.529010712,8,1,1
DOXORUBICIN_LAPATINIB_SW620,DOXORUBICIN,LAPATINIB,10,17.54790386,8,1,1
DOXORUBICIN_LAPATINIB_SW837,DOXORUBICIN,LAPATINIB,18,35.1944599,8,1,1
DOXORUBICIN_LAPATINIB_T47D,DOXORUBICIN,LAPATINIB,11,42.3755568,8,1,1
DOXORUBICIN_LAPATINIB_UACC62,DOXORUBICIN,LAPATINIB,19,18.68777203,8,1,1
DOXORUBICIN_LAPATINIB_VCAP,DOXORUBICIN,LAPATINIB,7,9.975958268,8,1,1
DOXORUBICIN_LAPATINIB_ZR751,DOXORUBICIN,LAPATINIB,6,20.61489083,8,1,1
DOXORUBICIN_SORAFENIB_A2058,DOXORUBICIN,SORAFENIB,9,-4.862590299,8,13,0
DOXORUBICIN_SORAFENIB_A2780,DOXORUBICIN,SORAFENIB,27,-3.553426077,8,13,0
DOXORUBICIN_SORAFENIB_A375,DOXORUBICIN,SORAFENIB,20,-46.04624136,8,13,0
DOXORUBICIN_SORAFENIB_CAOV3,DOXORUBICIN,SORAFENIB,14,-11.89438771,8,13,0
DOXORUBICIN_SORAFENIB_DLD1,DOXORUBICIN,SORAFENIB,23,-6.050332538,8,13,0
DOXORUBICIN_SORAFENIB_ES2,DOXORUBICIN,SORAFENIB,3,-11.95953971,8,13,0
DOXORUBICIN_SORAFENIB_HCT116,DOXORUBICIN,SORAFENIB,28,-12.93846288,8,13,0
DOXORUBICIN_SORAFENIB_HT144,DOXORUBICIN,SORAFENIB,5,-4.139761502,8,13,0
DOXORUBICIN_SORAFENIB_HT29,DOXORUBICIN,SORAFENIB,0,-13.3605129,8,13,0
DOXORUBICIN_SORAFENIB_KPL1,DOXORUBICIN,SORAFENIB,21,-8.141778775,8,13,0
DOXORUBICIN_SORAFENIB_LOVO,DOXORUBICIN,SORAFENIB,13,-15.29786353,8,13,0
DOXORUBICIN_SORAFENIB_MDAMB436,DOXORUBICIN,SORAFENIB,16,-16.18892584,8,13,0
DOXORUBICIN_SORAFENIB_NCIH1650,DOXORUBICIN,SORAFENIB,15,-22.85367654,8,13,0
DOXORUBICIN_SORAFENIB_NCIH2122,DOXORUBICIN,SORAFENIB,24,-12.79070237,8,13,0
DOXORUBICIN_SORAFENIB_NCIH23,DOXORUBICIN,SORAFENIB,12,-13.26867902,8,13,0
DOXORUBICIN_SORAFENIB_NCIH460,DOXORUBICIN,SORAFENIB,17,-1.644792192,8,13,0
DOXORUBICIN_SORAFENIB_NCIH520,DOXORUBICIN,SORAFENIB,4,-6.61710691,8,13,0
DOXORUBICIN_SORAFENIB_OV90,DOXORUBICIN,SORAFENIB,8,-14.13044098,8,13,0
DOXORUBICIN_SORAFENIB_RKO,DOXORUBICIN,SORAFENIB,2,-12.0189401,8,13,0
DOXORUBICIN_SORAFENIB_RPMI7951,DOXORUBICIN,SORAFENIB,1,-16.13219697,8,13,0
DOXORUBICIN_SORAFENIB_SKMEL30,DOXORUBICIN,SORAFENIB,25,-5.768527904,8,13,0
DOXORUBICIN_SORAFENIB_SKMES1,DOXORUBICIN,SORAFENIB,22,-19.00794257,8,13,0
DOXORUBICIN_SORAFENIB_SKOV3,DOXORUBICIN,SORAFENIB,26,-22.50246654,8,13,0
DOXORUBICIN_SORAFENIB_SW620,DOXORUBICIN,SORAFENIB,10,-5.600374644,8,13,0
DOXORUBICIN_SORAFENIB_SW837,DOXORUBICIN,SORAFENIB,18,-17.63687925,8,13,0
DOXORUBICIN_SORAFENIB_T47D,DOXORUBICIN,SORAFENIB,11,-2.845453918,8,13,0
DOXORUBICIN_SORAFENIB_UACC62,DOXORUBICIN,SORAFENIB,19,-8.296192939,8,13,0
DOXORUBICIN_SORAFENIB_VCAP,DOXORUBICIN,SORAFENIB,7,-17.31329588,8,13,0
DOXORUBICIN_SORAFENIB_ZR751,DOXORUBICIN,SORAFENIB,6,-18.74222054,8,13,0
DOXORUBICIN_SUNITINIB_A2058,DOXORUBICIN,SUNITINIB,9,-3.166045586,8,19,0
DOXORUBICIN_SUNITINIB_A2780,DOXORUBICIN,SUNITINIB,27,-2.462325515,8,19,0
DOXORUBICIN_SUNITINIB_A375,DOXORUBICIN,SUNITINIB,20,-31.96588485,8,19,0
DOXORUBICIN_SUNITINIB_CAOV3,DOXORUBICIN,SUNITINIB,14,-2.451066553,8,19,0
DOXORUBICIN_SUNITINIB_DLD1,DOXORUBICIN,SUNITINIB,23,-7.541154695,8,19,0
DOXORUBICIN_SUNITINIB_ES2,DOXORUBICIN,SUNITINIB,3,-4.527319575,8,19,0
DOXORUBICIN_SUNITINIB_HCT116,DOXORUBICIN,SUNITINIB,28,-8.328886761,8,19,0
DOXORUBICIN_SUNITINIB_HT144,DOXORUBICIN,SUNITINIB,5,-4.610397019,8,19,0
DOXORUBICIN_SUNITINIB_HT29,DOXORUBICIN,SUNITINIB,0,-7.942580167,8,19,0
DOXORUBICIN_SUNITINIB_KPL1,DOXORUBICIN,SUNITINIB,21,0.015693217,8,19,1
DOXORUBICIN_SUNITINIB_LOVO,DOXORUBICIN,SUNITINIB,13,-2.036964087,8,19,0
DOXORUBICIN_SUNITINIB_MDAMB436,DOXORUBICIN,SUNITINIB,16,-6.431261859,8,19,0
DOXORUBICIN_SUNITINIB_NCIH1650,DOXORUBICIN,SUNITINIB,15,-1.246172213,8,19,0
DOXORUBICIN_SUNITINIB_NCIH2122,DOXORUBICIN,SUNITINIB,24,-4.384007835,8,19,0
DOXORUBICIN_SUNITINIB_NCIH23,DOXORUBICIN,SUNITINIB,12,-15.54788956,8,19,0
DOXORUBICIN_SUNITINIB_NCIH460,DOXORUBICIN,SUNITINIB,17,-1.466898108,8,19,0
DOXORUBICIN_SUNITINIB_NCIH520,DOXORUBICIN,SUNITINIB,4,-10.66924847,8,19,0
DOXORUBICIN_SUNITINIB_OV90,DOXORUBICIN,SUNITINIB,8,-12.69968245,8,19,0
DOXORUBICIN_SUNITINIB_RKO,DOXORUBICIN,SUNITINIB,2,-9.807447258,8,19,0
DOXORUBICIN_SUNITINIB_RPMI7951,DOXORUBICIN,SUNITINIB,1,-12.95040498,8,19,0
DOXORUBICIN_SUNITINIB_SKMEL30,DOXORUBICIN,SUNITINIB,25,-4.046160182,8,19,0
DOXORUBICIN_SUNITINIB_SKMES1,DOXORUBICIN,SUNITINIB,22,-16.63118696,8,19,0
DOXORUBICIN_SUNITINIB_SKOV3,DOXORUBICIN,SUNITINIB,26,-14.38319177,8,19,0
DOXORUBICIN_SUNITINIB_SW620,DOXORUBICIN,SUNITINIB,10,0.598104452,8,19,1
DOXORUBICIN_SUNITINIB_SW837,DOXORUBICIN,SUNITINIB,18,-3.256295775,8,19,0
DOXORUBICIN_SUNITINIB_T47D,DOXORUBICIN,SUNITINIB,11,-12.09784645,8,19,0
DOXORUBICIN_SUNITINIB_UACC62,DOXORUBICIN,SUNITINIB,19,-1.840751973,8,19,0
DOXORUBICIN_SUNITINIB_VCAP,DOXORUBICIN,SUNITINIB,7,-4.059515997,8,19,0
DOXORUBICIN_SUNITINIB_ZR751,DOXORUBICIN,SUNITINIB,6,-6.11998313,8,19,0
DOXORUBICIN_ZOLINZA_A2058,DOXORUBICIN,ZOLINZA,9,4.564239416,8,20,1
DOXORUBICIN_ZOLINZA_A2780,DOXORUBICIN,ZOLINZA,27,1.044796642,8,20,1
DOXORUBICIN_ZOLINZA_A375,DOXORUBICIN,ZOLINZA,20,12.85459394,8,20,1
DOXORUBICIN_ZOLINZA_CAOV3,DOXORUBICIN,ZOLINZA,14,-6.281497285,8,20,0
DOXORUBICIN_ZOLINZA_DLD1,DOXORUBICIN,ZOLINZA,23,1.520443662,8,20,1
DOXORUBICIN_ZOLINZA_ES2,DOXORUBICIN,ZOLINZA,3,14.05256078,8,20,1
DOXORUBICIN_ZOLINZA_HCT116,DOXORUBICIN,ZOLINZA,28,-5.2901855,8,20,0
DOXORUBICIN_ZOLINZA_HT144,DOXORUBICIN,ZOLINZA,5,0.647246455,8,20,1
DOXORUBICIN_ZOLINZA_HT29,DOXORUBICIN,ZOLINZA,0,24.56828323,8,20,1
DOXORUBICIN_ZOLINZA_KPL1,DOXORUBICIN,ZOLINZA,21,-7.140546993,8,20,0
DOXORUBICIN_ZOLINZA_LOVO,DOXORUBICIN,ZOLINZA,13,9.89044371,8,20,1
DOXORUBICIN_ZOLINZA_MDAMB436,DOXORUBICIN,ZOLINZA,16,9.60669888,8,20,1
DOXORUBICIN_ZOLINZA_NCIH1650,DOXORUBICIN,ZOLINZA,15,8.300887735,8,20,1
DOXORUBICIN_ZOLINZA_NCIH2122,DOXORUBICIN,ZOLINZA,24,4.359704234,8,20,1
DOXORUBICIN_ZOLINZA_NCIH23,DOXORUBICIN,ZOLINZA,12,-2.429277099,8,20,0
DOXORUBICIN_ZOLINZA_NCIH460,DOXORUBICIN,ZOLINZA,17,13.40511074,8,20,1
DOXORUBICIN_ZOLINZA_NCIH520,DOXORUBICIN,ZOLINZA,4,-6.127481674,8,20,0
DOXORUBICIN_ZOLINZA_OV90,DOXORUBICIN,ZOLINZA,8,-0.036322098,8,20,0
DOXORUBICIN_ZOLINZA_RKO,DOXORUBICIN,ZOLINZA,2,-2.881661544,8,20,0
DOXORUBICIN_ZOLINZA_RPMI7951,DOXORUBICIN,ZOLINZA,1,-3.295385102,8,20,0
DOXORUBICIN_ZOLINZA_SKMEL30,DOXORUBICIN,ZOLINZA,25,-0.176543302,8,20,0
DOXORUBICIN_ZOLINZA_SKMES1,DOXORUBICIN,ZOLINZA,22,13.76353732,8,20,1
DOXORUBICIN_ZOLINZA_SKOV3,DOXORUBICIN,ZOLINZA,26,22.25581931,8,20,1
DOXORUBICIN_ZOLINZA_SW620,DOXORUBICIN,ZOLINZA,10,-2.414926132,8,20,0
DOXORUBICIN_ZOLINZA_SW837,DOXORUBICIN,ZOLINZA,18,3.106179341,8,20,1
DOXORUBICIN_ZOLINZA_T47D,DOXORUBICIN,ZOLINZA,11,22.84665169,8,20,1
DOXORUBICIN_ZOLINZA_UACC62,DOXORUBICIN,ZOLINZA,19,2.265366409,8,20,1
DOXORUBICIN_ZOLINZA_VCAP,DOXORUBICIN,ZOLINZA,7,18.61639583,8,20,1
DOXORUBICIN_ZOLINZA_ZR751,DOXORUBICIN,ZOLINZA,6,9.802360564,8,20,1
ERLOTINIB_ABT-888_A2058,ERLOTINIB,ABT-888,9,9.667112966,14,18,1
ERLOTINIB_ABT-888_A2780,ERLOTINIB,ABT-888,27,7.672118374,14,18,1
ERLOTINIB_ABT-888_A375,ERLOTINIB,ABT-888,20,-1.887476573,14,18,0
ERLOTINIB_ABT-888_CAOV3,ERLOTINIB,ABT-888,14,5.101697029,14,18,1
ERLOTINIB_ABT-888_DLD1,ERLOTINIB,ABT-888,23,3.269054825,14,18,1
ERLOTINIB_ABT-888_ES2,ERLOTINIB,ABT-888,3,-12.43349741,14,18,0
ERLOTINIB_ABT-888_HCT116,ERLOTINIB,ABT-888,28,-3.424746588,14,18,0
ERLOTINIB_ABT-888_HT144,ERLOTINIB,ABT-888,5,-5.994644575,14,18,0
ERLOTINIB_ABT-888_HT29,ERLOTINIB,ABT-888,0,-11.26311941,14,18,0
ERLOTINIB_ABT-888_KPL1,ERLOTINIB,ABT-888,21,-2.182880996,14,18,0
ERLOTINIB_ABT-888_LOVO,ERLOTINIB,ABT-888,13,0.859202484,14,18,1
ERLOTINIB_ABT-888_MDAMB436,ERLOTINIB,ABT-888,16,3.603506997,14,18,1
ERLOTINIB_ABT-888_NCIH1650,ERLOTINIB,ABT-888,15,-7.117012472,14,18,0
ERLOTINIB_ABT-888_NCIH2122,ERLOTINIB,ABT-888,24,1.002551218,14,18,1
ERLOTINIB_ABT-888_NCIH23,ERLOTINIB,ABT-888,12,-4.735547822,14,18,0
ERLOTINIB_ABT-888_NCIH460,ERLOTINIB,ABT-888,17,-6.515653333,14,18,0
ERLOTINIB_ABT-888_NCIH520,ERLOTINIB,ABT-888,4,-3.76865619,14,18,0
ERLOTINIB_ABT-888_OV90,ERLOTINIB,ABT-888,8,-13.32020911,14,18,0
ERLOTINIB_ABT-888_RKO,ERLOTINIB,ABT-888,2,-5.955965421,14,18,0
ERLOTINIB_ABT-888_RPMI7951,ERLOTINIB,ABT-888,1,-8.09310882,14,18,0
ERLOTINIB_ABT-888_SKMEL30,ERLOTINIB,ABT-888,25,-1.277147404,14,18,0
ERLOTINIB_ABT-888_SKMES1,ERLOTINIB,ABT-888,22,1.867379123,14,18,1
ERLOTINIB_ABT-888_SKOV3,ERLOTINIB,ABT-888,26,0.805779261,14,18,1
ERLOTINIB_ABT-888_SW620,ERLOTINIB,ABT-888,10,-11.64468066,14,18,0
ERLOTINIB_ABT-888_SW837,ERLOTINIB,ABT-888,18,1.088154556,14,18,1
ERLOTINIB_ABT-888_T47D,ERLOTINIB,ABT-888,11,-14.15331149,14,18,0
ERLOTINIB_ABT-888_UACC62,ERLOTINIB,ABT-888,19,-8.248065955,14,18,0
ERLOTINIB_ABT-888_VCAP,ERLOTINIB,ABT-888,7,-17.27573982,14,18,0
ERLOTINIB_ABT-888_ZR751,ERLOTINIB,ABT-888,6,-1.402435654,14,18,0
ERLOTINIB_BORTEZOMIB_A2058,ERLOTINIB,BORTEZOMIB,9,-1.029009573,14,16,0
ERLOTINIB_BORTEZOMIB_A2780,ERLOTINIB,BORTEZOMIB,27,-23.08608321,14,16,0
ERLOTINIB_BORTEZOMIB_A375,ERLOTINIB,BORTEZOMIB,20,25.53971155,14,16,1
ERLOTINIB_BORTEZOMIB_CAOV3,ERLOTINIB,BORTEZOMIB,14,-18.43407369,14,16,0
ERLOTINIB_BORTEZOMIB_DLD1,ERLOTINIB,BORTEZOMIB,23,5.56940171,14,16,1
ERLOTINIB_BORTEZOMIB_ES2,ERLOTINIB,BORTEZOMIB,3,-22.64897131,14,16,0
ERLOTINIB_BORTEZOMIB_HCT116,ERLOTINIB,BORTEZOMIB,28,2.243477444,14,16,1
ERLOTINIB_BORTEZOMIB_HT144,ERLOTINIB,BORTEZOMIB,5,-16.19947167,14,16,0
ERLOTINIB_BORTEZOMIB_HT29,ERLOTINIB,BORTEZOMIB,0,-14.92795583,14,16,0
ERLOTINIB_BORTEZOMIB_KPL1,ERLOTINIB,BORTEZOMIB,21,8.452684743,14,16,1
ERLOTINIB_BORTEZOMIB_LOVO,ERLOTINIB,BORTEZOMIB,13,4.443649109,14,16,1
ERLOTINIB_BORTEZOMIB_MDAMB436,ERLOTINIB,BORTEZOMIB,16,-6.150347221,14,16,0
ERLOTINIB_BORTEZOMIB_NCIH1650,ERLOTINIB,BORTEZOMIB,15,-14.2940195,14,16,0
ERLOTINIB_BORTEZOMIB_NCIH2122,ERLOTINIB,BORTEZOMIB,24,-3.425737389,14,16,0
ERLOTINIB_BORTEZOMIB_NCIH23,ERLOTINIB,BORTEZOMIB,12,-6.601665315,14,16,0
ERLOTINIB_BORTEZOMIB_NCIH460,ERLOTINIB,BORTEZOMIB,17,5.157072525,14,16,1
ERLOTINIB_BORTEZOMIB_NCIH520,ERLOTINIB,BORTEZOMIB,4,-23.84255611,14,16,0
ERLOTINIB_BORTEZOMIB_OV90,ERLOTINIB,BORTEZOMIB,8,-10.51068817,14,16,0
ERLOTINIB_BORTEZOMIB_RKO,ERLOTINIB,BORTEZOMIB,2,12.72509864,14,16,1
ERLOTINIB_BORTEZOMIB_RPMI7951,ERLOTINIB,BORTEZOMIB,1,-16.84735374,14,16,0
ERLOTINIB_BORTEZOMIB_SKMEL30,ERLOTINIB,BORTEZOMIB,25,2.096111215,14,16,1
ERLOTINIB_BORTEZOMIB_SKMES1,ERLOTINIB,BORTEZOMIB,22,-11.42040437,14,16,0
ERLOTINIB_BORTEZOMIB_SKOV3,ERLOTINIB,BORTEZOMIB,26,-6.234852767,14,16,0
ERLOTINIB_BORTEZOMIB_SW620,ERLOTINIB,BORTEZOMIB,10,3.157810084,14,16,1
ERLOTINIB_BORTEZOMIB_SW837,ERLOTINIB,BORTEZOMIB,18,29.48258491,14,16,1
ERLOTINIB_BORTEZOMIB_T47D,ERLOTINIB,BORTEZOMIB,11,-42.70233051,14,16,0
ERLOTINIB_BORTEZOMIB_UACC62,ERLOTINIB,BORTEZOMIB,19,-20.68908184,14,16,0
ERLOTINIB_BORTEZOMIB_VCAP,ERLOTINIB,BORTEZOMIB,7,12.84897078,14,16,1
ERLOTINIB_BORTEZOMIB_ZR751,ERLOTINIB,BORTEZOMIB,6,13.7066596,14,16,1
ERLOTINIB_DASATINIB_A2058,ERLOTINIB,DASATINIB,9,50.85612673,14,4,1
ERLOTINIB_DASATINIB_A2780,ERLOTINIB,DASATINIB,27,55.7433202,14,4,1
ERLOTINIB_DASATINIB_A375,ERLOTINIB,DASATINIB,20,4.771959354,14,4,1
ERLOTINIB_DASATINIB_CAOV3,ERLOTINIB,DASATINIB,14,35.76292632,14,4,1
ERLOTINIB_DASATINIB_DLD1,ERLOTINIB,DASATINIB,23,68.43284741,14,4,1
ERLOTINIB_DASATINIB_ES2,ERLOTINIB,DASATINIB,3,12.7782884,14,4,1
ERLOTINIB_DASATINIB_HCT116,ERLOTINIB,DASATINIB,28,-2.842623837,14,4,0
ERLOTINIB_DASATINIB_HT144,ERLOTINIB,DASATINIB,5,-44.27131648,14,4,0
ERLOTINIB_DASATINIB_HT29,ERLOTINIB,DASATINIB,0,26.65382131,14,4,1
ERLOTINIB_DASATINIB_KPL1,ERLOTINIB,DASATINIB,21,-4.168161385,14,4,0
ERLOTINIB_DASATINIB_LOVO,ERLOTINIB,DASATINIB,13,39.95268983,14,4,1
ERLOTINIB_DASATINIB_MDAMB436,ERLOTINIB,DASATINIB,16,20.86509131,14,4,1
ERLOTINIB_DASATINIB_NCIH1650,ERLOTINIB,DASATINIB,15,61.58695742,14,4,1
ERLOTINIB_DASATINIB_NCIH2122,ERLOTINIB,DASATINIB,24,-6.547239182,14,4,0
ERLOTINIB_DASATINIB_NCIH23,ERLOTINIB,DASATINIB,12,21.80651781,14,4,1
ERLOTINIB_DASATINIB_NCIH460,ERLOTINIB,DASATINIB,17,10.24858768,14,4,1
ERLOTINIB_DASATINIB_NCIH520,ERLOTINIB,DASATINIB,4,48.936706,14,4,1
ERLOTINIB_DASATINIB_OV90,ERLOTINIB,DASATINIB,8,15.20127919,14,4,1
ERLOTINIB_DASATINIB_RKO,ERLOTINIB,DASATINIB,2,11.2554584,14,4,1
ERLOTINIB_DASATINIB_RPMI7951,ERLOTINIB,DASATINIB,1,20.22782323,14,4,1
ERLOTINIB_DASATINIB_SKMEL30,ERLOTINIB,DASATINIB,25,-20.14259668,14,4,0
ERLOTINIB_DASATINIB_SKMES1,ERLOTINIB,DASATINIB,22,55.34476194,14,4,1
ERLOTINIB_DASATINIB_SKOV3,ERLOTINIB,DASATINIB,26,34.88545929,14,4,1
ERLOTINIB_DASATINIB_SW620,ERLOTINIB,DASATINIB,10,31.19986694,14,4,1
ERLOTINIB_DASATINIB_SW837,ERLOTINIB,DASATINIB,18,55.38902039,14,4,1
ERLOTINIB_DASATINIB_T47D,ERLOTINIB,DASATINIB,11,18.30709922,14,4,1
ERLOTINIB_DASATINIB_UACC62,ERLOTINIB,DASATINIB,19,30.71440017,14,4,1
ERLOTINIB_DASATINIB_VCAP,ERLOTINIB,DASATINIB,7,19.84983708,14,4,1
ERLOTINIB_DASATINIB_ZR751,ERLOTINIB,DASATINIB,6,-53.72833547,14,4,0
ERLOTINIB_GELDANAMYCIN_A2058,ERLOTINIB,GELDANAMYCIN,9,19.85832894,14,2,1
ERLOTINIB_GELDANAMYCIN_A2780,ERLOTINIB,GELDANAMYCIN,27,-0.606103969,14,2,0
ERLOTINIB_GELDANAMYCIN_A375,ERLOTINIB,GELDANAMYCIN,20,36.18756156,14,2,1
ERLOTINIB_GELDANAMYCIN_CAOV3,ERLOTINIB,GELDANAMYCIN,14,2.718354751,14,2,1
ERLOTINIB_GELDANAMYCIN_DLD1,ERLOTINIB,GELDANAMYCIN,23,31.67965199,14,2,1
ERLOTINIB_GELDANAMYCIN_ES2,ERLOTINIB,GELDANAMYCIN,3,-3.059834643,14,2,0
ERLOTINIB_GELDANAMYCIN_HCT116,ERLOTINIB,GELDANAMYCIN,28,41.62495754,14,2,1
ERLOTINIB_GELDANAMYCIN_HT144,ERLOTINIB,GELDANAMYCIN,5,15.66375655,14,2,1
ERLOTINIB_GELDANAMYCIN_HT29,ERLOTINIB,GELDANAMYCIN,0,6.113327447,14,2,1
ERLOTINIB_GELDANAMYCIN_KPL1,ERLOTINIB,GELDANAMYCIN,21,8.393088651,14,2,1
ERLOTINIB_GELDANAMYCIN_LOVO,ERLOTINIB,GELDANAMYCIN,13,-2.718358817,14,2,0
ERLOTINIB_GELDANAMYCIN_MDAMB436,ERLOTINIB,GELDANAMYCIN,16,16.84856589,14,2,1
ERLOTINIB_GELDANAMYCIN_NCIH1650,ERLOTINIB,GELDANAMYCIN,15,15.16674413,14,2,1
ERLOTINIB_GELDANAMYCIN_NCIH2122,ERLOTINIB,GELDANAMYCIN,24,14.00819815,14,2,1
ERLOTINIB_GELDANAMYCIN_NCIH23,ERLOTINIB,GELDANAMYCIN,12,0.055246156,14,2,1
ERLOTINIB_GELDANAMYCIN_NCIH460,ERLOTINIB,GELDANAMYCIN,17,19.6340789,14,2,1
ERLOTINIB_GELDANAMYCIN_NCIH520,ERLOTINIB,GELDANAMYCIN,4,14.49662936,14,2,1
ERLOTINIB_GELDANAMYCIN_OV90,ERLOTINIB,GELDANAMYCIN,8,-8.956888638,14,2,0
ERLOTINIB_GELDANAMYCIN_RKO,ERLOTINIB,GELDANAMYCIN,2,2.174619274,14,2,1
ERLOTINIB_GELDANAMYCIN_RPMI7951,ERLOTINIB,GELDANAMYCIN,1,-10.72328848,14,2,0
ERLOTINIB_GELDANAMYCIN_SKMEL30,ERLOTINIB,GELDANAMYCIN,25,5.527399186,14,2,1
ERLOTINIB_GELDANAMYCIN_SKMES1,ERLOTINIB,GELDANAMYCIN,22,22.27090141,14,2,1
ERLOTINIB_GELDANAMYCIN_SKOV3,ERLOTINIB,GELDANAMYCIN,26,3.226150897,14,2,1
ERLOTINIB_GELDANAMYCIN_SW620,ERLOTINIB,GELDANAMYCIN,10,-8.082114571,14,2,0
ERLOTINIB_GELDANAMYCIN_SW837,ERLOTINIB,GELDANAMYCIN,18,4.350312444,14,2,1
ERLOTINIB_GELDANAMYCIN_T47D,ERLOTINIB,GELDANAMYCIN,11,14.68821763,14,2,1
ERLOTINIB_GELDANAMYCIN_UACC62,ERLOTINIB,GELDANAMYCIN,19,11.9198049,14,2,1
ERLOTINIB_GELDANAMYCIN_VCAP,ERLOTINIB,GELDANAMYCIN,7,0.346307418,14,2,1
ERLOTINIB_GELDANAMYCIN_ZR751,ERLOTINIB,GELDANAMYCIN,6,2.627795424,14,2,1
ERLOTINIB_SN-38_A2058,ERLOTINIB,SN-38,9,14.2345544,14,11,1
ERLOTINIB_SN-38_A2780,ERLOTINIB,SN-38,27,36.95459201,14,11,1
ERLOTINIB_SN-38_A375,ERLOTINIB,SN-38,20,33.42878416,14,11,1
ERLOTINIB_SN-38_CAOV3,ERLOTINIB,SN-38,14,20.80699628,14,11,1
ERLOTINIB_SN-38_DLD1,ERLOTINIB,SN-38,23,24.11482236,14,11,1
ERLOTINIB_SN-38_ES2,ERLOTINIB,SN-38,3,19.73224317,14,11,1
ERLOTINIB_SN-38_HCT116,ERLOTINIB,SN-38,28,35.52871201,14,11,1
ERLOTINIB_SN-38_HT144,ERLOTINIB,SN-38,5,11.95533838,14,11,1
ERLOTINIB_SN-38_HT29,ERLOTINIB,SN-38,0,33.40283823,14,11,1
ERLOTINIB_SN-38_KPL1,ERLOTINIB,SN-38,21,20.16679018,14,11,1
ERLOTINIB_SN-38_LOVO,ERLOTINIB,SN-38,13,17.72507981,14,11,1
ERLOTINIB_SN-38_MDAMB436,ERLOTINIB,SN-38,16,23.57565008,14,11,1
ERLOTINIB_SN-38_NCIH1650,ERLOTINIB,SN-38,15,4.944760743,14,11,1
ERLOTINIB_SN-38_NCIH2122,ERLOTINIB,SN-38,24,41.60026332,14,11,1
ERLOTINIB_SN-38_NCIH23,ERLOTINIB,SN-38,12,53.28600154,14,11,1
ERLOTINIB_SN-38_NCIH460,ERLOTINIB,SN-38,17,67.7815276,14,11,1
ERLOTINIB_SN-38_NCIH520,ERLOTINIB,SN-38,4,9.534577311,14,11,1
ERLOTINIB_SN-38_OV90,ERLOTINIB,SN-38,8,-17.32644536,14,11,0
ERLOTINIB_SN-38_RKO,ERLOTINIB,SN-38,2,23.1858689,14,11,1
ERLOTINIB_SN-38_RPMI7951,ERLOTINIB,SN-38,1,48.39241724,14,11,1
ERLOTINIB_SN-38_SKMEL30,ERLOTINIB,SN-38,25,14.15300232,14,11,1
